date,instrument_id,close
2022-04-01,LAB_COM_METALS_USD,104.6243835412
2022-04-04,LAB_COM_METALS_USD,105.6416993254
2022-04-05,LAB_COM_METALS_USD,104.1975084655
2022-04-06,LAB_COM_METALS_USD,103.1740618290
2022-04-07,LAB_COM_METALS_USD,102.4666985909
2022-04-08,LAB_COM_METALS_USD,102.8337891172
2022-04-11,LAB_COM_METALS_USD,101.6359878295
2022-04-12,LAB_COM_METALS_USD,101.7601310099
2022-04-13,LAB_COM_METALS_USD,102.9999464599
2022-04-14,LAB_COM_METALS_USD,100.3189392040
2022-04-15,LAB_COM_METALS_USD,100.7786669097
2022-04-18,LAB_COM_METALS_USD,99.1943676959
2022-04-19,LAB_COM_METALS_USD,98.7201868029
2022-04-20,LAB_COM_METALS_USD,98.8845446517
2022-04-21,LAB_COM_METALS_USD,96.7487618591
2022-04-22,LAB_COM_METALS_USD,97.2237990219
2022-04-25,LAB_COM_METALS_USD,98.4097959849
2022-04-26,LAB_COM_METALS_USD,98.6760563876
2022-04-27,LAB_COM_METALS_USD,97.3469528582
2022-04-28,LAB_COM_METALS_USD,97.9163193106
2022-04-29,LAB_COM_METALS_USD,97.9395696210
2022-05-02,LAB_COM_METALS_USD,97.9408584837
2022-05-03,LAB_COM_METALS_USD,98.5124577313
2022-05-04,LAB_COM_METALS_USD,98.8534975402
2022-05-05,LAB_COM_METALS_USD,97.0830291803
2022-05-06,LAB_COM_METALS_USD,97.7029600146
2022-05-09,LAB_COM_METALS_USD,98.2345195628
2022-05-10,LAB_COM_METALS_USD,96.6357745835
2022-05-11,LAB_COM_METALS_USD,96.6324280627
2022-05-12,LAB_COM_METALS_USD,96.6526443071
2022-05-13,LAB_COM_METALS_USD,98.5269687854
2022-05-16,LAB_COM_METALS_USD,99.1743883998
2022-05-17,LAB_COM_METALS_USD,97.4840137011
2022-05-18,LAB_COM_METALS_USD,98.1748775829
2022-05-19,LAB_COM_METALS_USD,101.3074757767
2022-05-20,LAB_COM_METALS_USD,101.4662786166
2022-05-23,LAB_COM_METALS_USD,100.7746666043
2022-05-24,LAB_COM_METALS_USD,100.3546083952
2022-05-25,LAB_COM_METALS_USD,101.3842177713
2022-05-26,LAB_COM_METALS_USD,101.7777760990
2022-05-27,LAB_COM_METALS_USD,101.3926550928
2022-05-30,LAB_COM_METALS_USD,100.9733514151
2022-05-31,LAB_COM_METALS_USD,101.5132321342
2022-06-01,LAB_COM_METALS_USD,102.3631878762
2022-06-02,LAB_COM_METALS_USD,102.5941580391
2022-06-03,LAB_COM_METALS_USD,100.3678646405
2022-06-06,LAB_COM_METALS_USD,99.1392651718
2022-06-07,LAB_COM_METALS_USD,98.9209196663
2022-06-08,LAB_COM_METALS_USD,99.4052844536
2022-06-09,LAB_COM_METALS_USD,100.0350811837
2022-06-10,LAB_COM_METALS_USD,100.0296721303
2022-06-13,LAB_COM_METALS_USD,100.0456898039
2022-06-14,LAB_COM_METALS_USD,101.2109430926
2022-06-15,LAB_COM_METALS_USD,101.8479704429
2022-06-16,LAB_COM_METALS_USD,101.5303967623
2022-06-17,LAB_COM_METALS_USD,102.0077297003
2022-06-20,LAB_COM_METALS_USD,100.6825580967
2022-06-21,LAB_COM_METALS_USD,102.3603673338
2022-06-22,LAB_COM_METALS_USD,103.5046743644
2022-06-23,LAB_COM_METALS_USD,103.5643849306
2022-06-24,LAB_COM_METALS_USD,104.7718148879
2022-06-27,LAB_COM_METALS_USD,103.0972613503
2022-06-28,LAB_COM_METALS_USD,101.5587519778
2022-06-29,LAB_COM_METALS_USD,102.0582101453
2022-06-30,LAB_COM_METALS_USD,101.2767838286
2022-07-01,LAB_COM_METALS_USD,100.5622156398
2022-07-04,LAB_COM_METALS_USD,99.4059248550
2022-07-05,LAB_COM_METALS_USD,97.9716677472
2022-07-06,LAB_COM_METALS_USD,98.1991090616
2022-07-07,LAB_COM_METALS_USD,97.0446116120
2022-07-08,LAB_COM_METALS_USD,97.4399832940
2022-07-11,LAB_COM_METALS_USD,97.8032679378
2022-07-12,LAB_COM_METALS_USD,97.4191684578
2022-07-13,LAB_COM_METALS_USD,97.8411372686
2022-07-14,LAB_COM_METALS_USD,97.0532487298
2022-07-15,LAB_COM_METALS_USD,96.0925922005
2022-07-18,LAB_COM_METALS_USD,95.1722996072
2022-07-19,LAB_COM_METALS_USD,95.7682785512
2022-07-20,LAB_COM_METALS_USD,95.7597589473
2022-07-21,LAB_COM_METALS_USD,96.1390724283
2022-07-22,LAB_COM_METALS_USD,94.1527449296
2022-07-25,LAB_COM_METALS_USD,93.5450515826
2022-07-26,LAB_COM_METALS_USD,94.3761304538
2022-07-27,LAB_COM_METALS_USD,95.6630674103
2022-07-28,LAB_COM_METALS_USD,97.6390615698
2022-07-29,LAB_COM_METALS_USD,98.2284759640
2022-08-01,LAB_COM_METALS_USD,101.1150564727
2022-08-02,LAB_COM_METALS_USD,101.1043394662
2022-08-03,LAB_COM_METALS_USD,100.6542397796
2022-08-04,LAB_COM_METALS_USD,99.8615710008
2022-08-05,LAB_COM_METALS_USD,98.8317646331
2022-08-08,LAB_COM_METALS_USD,97.6295415009
2022-08-09,LAB_COM_METALS_USD,95.5136475817
2022-08-10,LAB_COM_METALS_USD,94.8874936233
2022-08-11,LAB_COM_METALS_USD,94.1717335000
2022-08-12,LAB_COM_METALS_USD,95.6333473337
2022-08-15,LAB_COM_METALS_USD,96.1805435891
2022-08-16,LAB_COM_METALS_USD,94.7253515199
2022-08-17,LAB_COM_METALS_USD,94.3520839041
2022-08-18,LAB_COM_METALS_USD,94.8305602024
2022-08-19,LAB_COM_METALS_USD,94.4097237883
2022-08-22,LAB_COM_METALS_USD,95.0365910239
2022-08-23,LAB_COM_METALS_USD,93.5618570796
2022-08-24,LAB_COM_METALS_USD,94.6243679159
2022-08-25,LAB_COM_METALS_USD,94.7709611170
2022-08-26,LAB_COM_METALS_USD,94.7959119163
2022-08-29,LAB_COM_METALS_USD,92.2140076239
2022-08-30,LAB_COM_METALS_USD,92.2610483620
2022-08-31,LAB_COM_METALS_USD,92.9451972688
2022-09-01,LAB_COM_METALS_USD,92.2603789637
2022-09-02,LAB_COM_METALS_USD,94.2438146547
2022-09-05,LAB_COM_METALS_USD,93.5233070595
2022-09-06,LAB_COM_METALS_USD,91.4554383687
2022-09-07,LAB_COM_METALS_USD,90.2450252694
2022-09-08,LAB_COM_METALS_USD,88.9969776540
2022-09-09,LAB_COM_METALS_USD,88.3949569341
2022-09-12,LAB_COM_METALS_USD,88.3835602236
2022-09-13,LAB_COM_METALS_USD,86.5993151427
2022-09-14,LAB_COM_METALS_USD,87.9290158910
2022-09-15,LAB_COM_METALS_USD,89.5253197619
2022-09-16,LAB_COM_METALS_USD,90.2833526561
2022-09-19,LAB_COM_METALS_USD,90.9507209759
2022-09-20,LAB_COM_METALS_USD,92.1159054026
2022-09-21,LAB_COM_METALS_USD,92.1422898400
2022-09-22,LAB_COM_METALS_USD,91.5022492509
2022-09-23,LAB_COM_METALS_USD,92.9538631882
2022-09-26,LAB_COM_METALS_USD,91.8687733763
2022-09-27,LAB_COM_METALS_USD,92.1426689998
2022-09-28,LAB_COM_METALS_USD,91.0776446764
2022-09-29,LAB_COM_METALS_USD,91.8804128300
2022-09-30,LAB_COM_METALS_USD,92.7578239167
2022-10-03,LAB_COM_METALS_USD,93.5645271481
2022-10-04,LAB_COM_METALS_USD,93.5768232343
2022-10-05,LAB_COM_METALS_USD,93.9046739264
2022-10-06,LAB_COM_METALS_USD,93.3122793507
2022-10-07,LAB_COM_METALS_USD,92.4933334605
2022-10-10,LAB_COM_METALS_USD,93.1973282017
2022-10-11,LAB_COM_METALS_USD,92.5856289451
2022-10-12,LAB_COM_METALS_USD,93.6209478579
2022-10-13,LAB_COM_METALS_USD,92.5707319818
2022-10-14,LAB_COM_METALS_USD,93.1721381619
2022-10-17,LAB_COM_METALS_USD,93.0389305009
2022-10-18,LAB_COM_METALS_USD,92.7929719214
2022-10-19,LAB_COM_METALS_USD,92.4054615923
2022-10-20,LAB_COM_METALS_USD,94.0459093939
2022-10-21,LAB_COM_METALS_USD,92.2437058127
2022-10-24,LAB_COM_METALS_USD,92.8439361384
2022-10-25,LAB_COM_METALS_USD,92.3239500840
2022-10-26,LAB_COM_METALS_USD,91.8263853637
2022-10-27,LAB_COM_METALS_USD,91.3125109027
2022-10-28,LAB_COM_METALS_USD,89.8365846132
2022-10-31,LAB_COM_METALS_USD,89.9257758760
2022-11-01,LAB_COM_METALS_USD,92.0471349782
2022-11-02,LAB_COM_METALS_USD,90.6468779655
2022-11-03,LAB_COM_METALS_USD,90.8907246902
2022-11-04,LAB_COM_METALS_USD,90.2784155870
2022-11-07,LAB_COM_METALS_USD,91.2127294462
2022-11-08,LAB_COM_METALS_USD,91.1291443294
2022-11-09,LAB_COM_METALS_USD,91.1537876509
2022-11-10,LAB_COM_METALS_USD,91.4944992600
2022-11-11,LAB_COM_METALS_USD,91.1369527735
2022-11-14,LAB_COM_METALS_USD,89.9772378622
2022-11-15,LAB_COM_METALS_USD,89.8309205757
2022-11-16,LAB_COM_METALS_USD,91.2301815332
2022-11-17,LAB_COM_METALS_USD,90.4771769406
2022-11-18,LAB_COM_METALS_USD,89.8427299989
2022-11-21,LAB_COM_METALS_USD,88.8403444588
2022-11-22,LAB_COM_METALS_USD,90.9051968066
2022-11-23,LAB_COM_METALS_USD,89.8012275511
2022-11-24,LAB_COM_METALS_USD,91.0591924731
2022-11-25,LAB_COM_METALS_USD,90.4615996220
2022-11-28,LAB_COM_METALS_USD,92.2648697532
2022-11-29,LAB_COM_METALS_USD,89.8319924913
2022-11-30,LAB_COM_METALS_USD,88.4858451507
2022-12-01,LAB_COM_METALS_USD,88.7184822942
2022-12-02,LAB_COM_METALS_USD,89.4711060845
2022-12-05,LAB_COM_METALS_USD,88.6750906332
2022-12-06,LAB_COM_METALS_USD,88.0171430464
2022-12-07,LAB_COM_METALS_USD,88.3100363202
2022-12-08,LAB_COM_METALS_USD,87.0739851874
2022-12-09,LAB_COM_METALS_USD,87.1476815276
2022-12-12,LAB_COM_METALS_USD,86.3255595814
2022-12-13,LAB_COM_METALS_USD,85.9406776403
2022-12-14,LAB_COM_METALS_USD,86.0090238551
2022-12-15,LAB_COM_METALS_USD,85.9401270274
2022-12-16,LAB_COM_METALS_USD,86.2782697471
2022-12-19,LAB_COM_METALS_USD,89.0107675632
2022-12-20,LAB_COM_METALS_USD,91.9084264895
2022-12-21,LAB_COM_METALS_USD,91.5667033800
2022-12-22,LAB_COM_METALS_USD,91.1982279726
2022-12-23,LAB_COM_METALS_USD,92.4748568557
2022-12-26,LAB_COM_METALS_USD,91.7121789288
2022-12-27,LAB_COM_METALS_USD,90.5365081854
2022-12-28,LAB_COM_METALS_USD,91.9941051166
2022-12-29,LAB_COM_METALS_USD,90.9263965494
2022-12-30,LAB_COM_METALS_USD,89.5904982928
2023-01-02,LAB_COM_METALS_USD,90.4492573781
2023-01-03,LAB_COM_METALS_USD,89.4972050213
2023-01-04,LAB_COM_METALS_USD,90.7114773178
2023-01-05,LAB_COM_METALS_USD,92.4196087137
2023-01-06,LAB_COM_METALS_USD,93.0698755590
2023-01-09,LAB_COM_METALS_USD,91.0728452305
2023-01-10,LAB_COM_METALS_USD,92.0169101704
2023-01-11,LAB_COM_METALS_USD,92.4409424623
2023-01-12,LAB_COM_METALS_USD,91.7981609071
2023-01-13,LAB_COM_METALS_USD,93.3779673874
2023-01-16,LAB_COM_METALS_USD,93.7897326021
2023-01-17,LAB_COM_METALS_USD,94.6147134976
2023-01-18,LAB_COM_METALS_USD,94.6554478906
2023-01-19,LAB_COM_METALS_USD,94.1151446773
2023-01-20,LAB_COM_METALS_USD,95.9507494431
2023-01-23,LAB_COM_METALS_USD,96.1562223374
2023-01-24,LAB_COM_METALS_USD,96.4204459645
2023-01-25,LAB_COM_METALS_USD,94.8952136158
2023-01-26,LAB_COM_METALS_USD,95.9999170319
2023-01-27,LAB_COM_METALS_USD,95.9949774014
2023-01-30,LAB_COM_METALS_USD,97.5909797888
2023-01-31,LAB_COM_METALS_USD,95.8556717558
2023-02-01,LAB_COM_METALS_USD,97.6809819856
2023-02-02,LAB_COM_METALS_USD,97.1613000314
2023-02-03,LAB_COM_METALS_USD,96.5588481713
2023-02-06,LAB_COM_METALS_USD,94.9170382083
2023-02-07,LAB_COM_METALS_USD,96.1002203653
2023-02-08,LAB_COM_METALS_USD,95.7006527224
2023-02-09,LAB_COM_METALS_USD,96.1182336638
2023-02-10,LAB_COM_METALS_USD,95.2205432006
2023-02-13,LAB_COM_METALS_USD,96.7342777305
2023-02-14,LAB_COM_METALS_USD,95.4916968058
2023-02-15,LAB_COM_METALS_USD,96.4684247108
2023-02-16,LAB_COM_METALS_USD,94.3882850090
2023-02-17,LAB_COM_METALS_USD,93.9025861652
2023-02-20,LAB_COM_METALS_USD,93.9418409706
2023-02-21,LAB_COM_METALS_USD,95.8820479003
2023-02-22,LAB_COM_METALS_USD,94.5220196437
2023-02-23,LAB_COM_METALS_USD,93.1815469428
2023-02-24,LAB_COM_METALS_USD,90.7766118344
2023-02-27,LAB_COM_METALS_USD,91.8280554960
2023-02-28,LAB_COM_METALS_USD,93.0998619524
2023-03-01,LAB_COM_METALS_USD,93.4423416422
2023-03-02,LAB_COM_METALS_USD,92.1699983626
2023-03-03,LAB_COM_METALS_USD,92.2010973762
2023-03-06,LAB_COM_METALS_USD,93.1985828757
2023-03-07,LAB_COM_METALS_USD,95.2418641956
2023-03-08,LAB_COM_METALS_USD,94.8294858549
2023-03-09,LAB_COM_METALS_USD,95.2016551842
2023-03-10,LAB_COM_METALS_USD,94.5459535531
2023-03-13,LAB_COM_METALS_USD,95.0573798330
2023-03-14,LAB_COM_METALS_USD,95.4519802209
2023-03-15,LAB_COM_METALS_USD,94.9658822083
2023-03-16,LAB_COM_METALS_USD,94.5605211988
2023-03-17,LAB_COM_METALS_USD,94.6321797635
2023-03-20,LAB_COM_METALS_USD,96.1884941126
2023-03-21,LAB_COM_METALS_USD,94.9194803600
2023-03-22,LAB_COM_METALS_USD,92.8311518352
2023-03-23,LAB_COM_METALS_USD,92.4728671619
2023-03-24,LAB_COM_METALS_USD,92.4036948832
2023-03-27,LAB_COM_METALS_USD,91.5650539924
2023-03-28,LAB_COM_METALS_USD,91.2253909468
2023-03-29,LAB_COM_METALS_USD,90.1995389841
2023-03-30,LAB_COM_METALS_USD,90.0508595542
2023-03-31,LAB_COM_METALS_USD,91.8698381897
2023-04-03,LAB_COM_METALS_USD,92.4316736365
2023-04-04,LAB_COM_METALS_USD,94.5553163633
2023-04-05,LAB_COM_METALS_USD,94.2040433546
2023-04-06,LAB_COM_METALS_USD,94.0969536697
2023-04-07,LAB_COM_METALS_USD,95.6234537922
2023-04-10,LAB_COM_METALS_USD,94.3689663082
2023-04-11,LAB_COM_METALS_USD,94.6458572915
2023-04-12,LAB_COM_METALS_USD,95.7680679631
2023-04-13,LAB_COM_METALS_USD,97.1818783410
2023-04-14,LAB_COM_METALS_USD,97.4190867418
2023-04-17,LAB_COM_METALS_USD,96.7811006355
2023-04-18,LAB_COM_METALS_USD,99.2242107307
2023-04-19,LAB_COM_METALS_USD,97.9234698823
2023-04-20,LAB_COM_METALS_USD,99.1019983635
2023-04-21,LAB_COM_METALS_USD,101.5917715504
2023-04-24,LAB_COM_METALS_USD,101.9287415651
2023-04-25,LAB_COM_METALS_USD,100.8456738923
2023-04-26,LAB_COM_METALS_USD,97.3932507323
2023-04-27,LAB_COM_METALS_USD,97.4441656815
2023-04-28,LAB_COM_METALS_USD,98.8857565072
2023-05-01,LAB_COM_METALS_USD,100.9284547885
2023-05-02,LAB_COM_METALS_USD,100.8547282905
2023-05-03,LAB_COM_METALS_USD,99.5556665417
2023-05-04,LAB_COM_METALS_USD,100.2634706711
2023-05-05,LAB_COM_METALS_USD,99.6813636292
2023-05-08,LAB_COM_METALS_USD,99.5848788899
2023-05-09,LAB_COM_METALS_USD,98.7099671200
2023-05-10,LAB_COM_METALS_USD,99.9953299056
2023-05-11,LAB_COM_METALS_USD,100.0876750717
2023-05-12,LAB_COM_METALS_USD,99.6564051111
2023-05-15,LAB_COM_METALS_USD,103.2815442539
2023-05-16,LAB_COM_METALS_USD,104.4928514089
2023-05-17,LAB_COM_METALS_USD,104.2016493572
2023-05-18,LAB_COM_METALS_USD,103.8353841574
2023-05-19,LAB_COM_METALS_USD,104.3116686353
2023-05-22,LAB_COM_METALS_USD,103.9464829160
2023-05-23,LAB_COM_METALS_USD,103.5119302921
2023-05-24,LAB_COM_METALS_USD,102.9709358793
2023-05-25,LAB_COM_METALS_USD,102.7052226770
2023-05-26,LAB_COM_METALS_USD,102.6199178718
2023-05-29,LAB_COM_METALS_USD,101.9154322263
2023-05-30,LAB_COM_METALS_USD,104.0182277935
2023-05-31,LAB_COM_METALS_USD,103.6048372037
2023-06-01,LAB_COM_METALS_USD,103.8025775478
2023-06-02,LAB_COM_METALS_USD,102.9060472497
2023-06-05,LAB_COM_METALS_USD,103.8884424826
2023-06-06,LAB_COM_METALS_USD,104.2196702765
2023-06-07,LAB_COM_METALS_USD,103.2085368227
2023-06-08,LAB_COM_METALS_USD,103.0633578079
2023-06-09,LAB_COM_METALS_USD,103.8054609079
2023-06-12,LAB_COM_METALS_USD,101.2869774776
2023-06-13,LAB_COM_METALS_USD,100.6988439694
2023-06-14,LAB_COM_METALS_USD,99.3553966325
2023-06-15,LAB_COM_METALS_USD,98.7894015877
2023-06-16,LAB_COM_METALS_USD,101.4090042696
2023-06-19,LAB_COM_METALS_USD,102.1366792680
2023-06-20,LAB_COM_METALS_USD,101.2916438115
2023-06-21,LAB_COM_METALS_USD,99.1890904458
2023-06-22,LAB_COM_METALS_USD,100.9016837947
2023-06-23,LAB_COM_METALS_USD,101.9709823055
2023-06-26,LAB_COM_METALS_USD,101.2556557062
2023-06-27,LAB_COM_METALS_USD,100.4597586947
2023-06-28,LAB_COM_METALS_USD,100.8951390196
2023-06-29,LAB_COM_METALS_USD,102.6137831754
2023-06-30,LAB_COM_METALS_USD,104.5488650797
2023-07-03,LAB_COM_METALS_USD,102.8969309880
2023-07-04,LAB_COM_METALS_USD,101.7997477160
2023-07-05,LAB_COM_METALS_USD,102.0814090820
2023-07-06,LAB_COM_METALS_USD,101.7047837538
2023-07-07,LAB_COM_METALS_USD,100.7249340103
2023-07-10,LAB_COM_METALS_USD,96.9536526488
2023-07-11,LAB_COM_METALS_USD,97.2809824973
2023-07-12,LAB_COM_METALS_USD,97.7168534802
2023-07-13,LAB_COM_METALS_USD,98.8663085448
2023-07-14,LAB_COM_METALS_USD,101.1416174746
2023-07-17,LAB_COM_METALS_USD,100.6533512383
2023-07-18,LAB_COM_METALS_USD,101.2989161752
2023-07-19,LAB_COM_METALS_USD,101.1928056257
2023-07-20,LAB_COM_METALS_USD,99.3300951853
2023-07-21,LAB_COM_METALS_USD,100.0512738077
2023-07-24,LAB_COM_METALS_USD,99.5144293062
2023-07-25,LAB_COM_METALS_USD,100.1379222105
2023-07-26,LAB_COM_METALS_USD,102.2180741608
2023-07-27,LAB_COM_METALS_USD,100.2877238711
2023-07-28,LAB_COM_METALS_USD,102.6549817330
2023-07-31,LAB_COM_METALS_USD,103.9281951966
2023-08-01,LAB_COM_METALS_USD,102.3696531780
2023-08-02,LAB_COM_METALS_USD,103.7895096174
2023-08-03,LAB_COM_METALS_USD,103.6401435730
2023-08-04,LAB_COM_METALS_USD,104.5719581135
2023-08-07,LAB_COM_METALS_USD,104.3207078781
2023-08-08,LAB_COM_METALS_USD,104.7099135587
2023-08-09,LAB_COM_METALS_USD,104.0041514318
2023-08-10,LAB_COM_METALS_USD,102.8359056227
2023-08-11,LAB_COM_METALS_USD,104.1853907217
2023-08-14,LAB_COM_METALS_USD,104.5332603463
2023-08-15,LAB_COM_METALS_USD,106.8199701385
2023-08-16,LAB_COM_METALS_USD,108.1863716032
2023-08-17,LAB_COM_METALS_USD,109.2191197515
2023-08-18,LAB_COM_METALS_USD,109.7421360690
2023-08-21,LAB_COM_METALS_USD,107.1516307593
2023-08-22,LAB_COM_METALS_USD,108.0815402110
2023-08-23,LAB_COM_METALS_USD,108.3296891063
2023-08-24,LAB_COM_METALS_USD,109.2804231024
2023-08-25,LAB_COM_METALS_USD,111.1643002221
2023-08-28,LAB_COM_METALS_USD,109.0079801461
2023-08-29,LAB_COM_METALS_USD,110.2502051128
2023-08-30,LAB_COM_METALS_USD,109.1719670512
2023-08-31,LAB_COM_METALS_USD,108.3427085405
2023-09-01,LAB_COM_METALS_USD,106.8248066080
2023-09-04,LAB_COM_METALS_USD,106.2753284098
2023-09-05,LAB_COM_METALS_USD,105.1313461347
2023-09-06,LAB_COM_METALS_USD,104.5012444267
2023-09-07,LAB_COM_METALS_USD,105.5192557971
2023-09-08,LAB_COM_METALS_USD,104.8458958491
2023-09-11,LAB_COM_METALS_USD,105.5567176999
2023-09-12,LAB_COM_METALS_USD,103.8236511337
2023-09-13,LAB_COM_METALS_USD,100.7563343590
2023-09-14,LAB_COM_METALS_USD,101.9558904395
2023-09-15,LAB_COM_METALS_USD,102.0099702217
2023-09-18,LAB_COM_METALS_USD,102.5400314690
2023-09-19,LAB_COM_METALS_USD,100.7961904842
2023-09-20,LAB_COM_METALS_USD,98.3702022165
2023-09-21,LAB_COM_METALS_USD,99.6618441918
2023-09-22,LAB_COM_METALS_USD,100.8327193559
2023-09-25,LAB_COM_METALS_USD,102.8455670250
2023-09-26,LAB_COM_METALS_USD,104.0385819933
2023-09-27,LAB_COM_METALS_USD,104.8800732563
2023-09-28,LAB_COM_METALS_USD,105.9614244925
2023-09-29,LAB_COM_METALS_USD,108.7832140898
2023-10-02,LAB_COM_METALS_USD,109.6844262572
2023-10-03,LAB_COM_METALS_USD,109.2947468339
2023-10-04,LAB_COM_METALS_USD,110.9034678003
2023-10-05,LAB_COM_METALS_USD,111.1395656945
2023-10-06,LAB_COM_METALS_USD,111.4733923545
2023-10-09,LAB_COM_METALS_USD,113.1341304344
2023-10-10,LAB_COM_METALS_USD,113.5698718217
2023-10-11,LAB_COM_METALS_USD,113.7100493015
2023-10-12,LAB_COM_METALS_USD,109.8459743954
2023-10-13,LAB_COM_METALS_USD,110.8137779535
2023-10-16,LAB_COM_METALS_USD,111.1434993646
2023-10-17,LAB_COM_METALS_USD,108.0113152575
2023-10-18,LAB_COM_METALS_USD,107.3230253217
2023-10-19,LAB_COM_METALS_USD,105.2049212634
2023-10-20,LAB_COM_METALS_USD,103.3236285533
2023-10-23,LAB_COM_METALS_USD,103.7587635990
2023-10-24,LAB_COM_METALS_USD,103.0669626582
2023-10-25,LAB_COM_METALS_USD,102.0958377496
2023-10-26,LAB_COM_METALS_USD,101.2851569609
2023-10-27,LAB_COM_METALS_USD,101.8005580017
2023-10-30,LAB_COM_METALS_USD,98.5969156548
2023-10-31,LAB_COM_METALS_USD,100.0893723713
2023-11-01,LAB_COM_METALS_USD,99.0166705158
2023-11-02,LAB_COM_METALS_USD,98.2327622504
2023-11-03,LAB_COM_METALS_USD,99.1389835464
2023-11-06,LAB_COM_METALS_USD,99.2002302426
2023-11-07,LAB_COM_METALS_USD,97.6275520534
2023-11-08,LAB_COM_METALS_USD,96.0874142056
2023-11-09,LAB_COM_METALS_USD,99.2767746968
2023-11-10,LAB_COM_METALS_USD,100.4247217479
2023-11-13,LAB_COM_METALS_USD,102.4645549794
2023-11-14,LAB_COM_METALS_USD,102.2669296016
2023-11-15,LAB_COM_METALS_USD,102.9528286086
2023-11-16,LAB_COM_METALS_USD,104.3990074325
2023-11-17,LAB_COM_METALS_USD,104.2378661247
2023-11-20,LAB_COM_METALS_USD,103.6753635542
2023-11-21,LAB_COM_METALS_USD,104.5406249858
2023-11-22,LAB_COM_METALS_USD,104.9641153215
2023-11-23,LAB_COM_METALS_USD,105.7403605988
2023-11-24,LAB_COM_METALS_USD,105.7229512689
2023-11-27,LAB_COM_METALS_USD,106.8481827892
2023-11-28,LAB_COM_METALS_USD,106.1618397462
2023-11-29,LAB_COM_METALS_USD,107.5419740494
2023-11-30,LAB_COM_METALS_USD,108.6022287360
2023-12-01,LAB_COM_METALS_USD,110.9822133872
2023-12-04,LAB_COM_METALS_USD,114.2257937296
2023-12-05,LAB_COM_METALS_USD,113.5676301909
2023-12-06,LAB_COM_METALS_USD,114.6114781007
2023-12-07,LAB_COM_METALS_USD,116.1867175229
2023-12-08,LAB_COM_METALS_USD,117.9344845170
2023-12-11,LAB_COM_METALS_USD,120.8624915257
2023-12-12,LAB_COM_METALS_USD,122.0009063050
2023-12-13,LAB_COM_METALS_USD,122.3529954933
2023-12-14,LAB_COM_METALS_USD,120.7278706722
2023-12-15,LAB_COM_METALS_USD,122.7124185101
2023-12-18,LAB_COM_METALS_USD,123.4061215634
2023-12-19,LAB_COM_METALS_USD,123.9128417830
2023-12-20,LAB_COM_METALS_USD,120.8388055991
2023-12-21,LAB_COM_METALS_USD,120.7227085206
2023-12-22,LAB_COM_METALS_USD,119.0843823696
2023-12-25,LAB_COM_METALS_USD,118.5840283189
2023-12-26,LAB_COM_METALS_USD,117.9527733938
2023-12-27,LAB_COM_METALS_USD,117.4853664684
2023-12-28,LAB_COM_METALS_USD,116.5519894128
2023-12-29,LAB_COM_METALS_USD,114.6309410091
2024-01-01,LAB_COM_METALS_USD,113.7767713090
2024-01-02,LAB_COM_METALS_USD,114.2369523113
2024-01-03,LAB_COM_METALS_USD,113.9065664192
2024-01-04,LAB_COM_METALS_USD,115.5241618021
2024-01-05,LAB_COM_METALS_USD,115.6780426985
2024-01-08,LAB_COM_METALS_USD,115.6008620938
2024-01-09,LAB_COM_METALS_USD,116.2251858284
2024-01-10,LAB_COM_METALS_USD,114.7886909436
2024-01-11,LAB_COM_METALS_USD,115.8832246721
2024-01-12,LAB_COM_METALS_USD,117.7020741238
2024-01-15,LAB_COM_METALS_USD,117.8946865861
2024-01-16,LAB_COM_METALS_USD,119.1138682401
2024-01-17,LAB_COM_METALS_USD,117.5499795224
2024-01-18,LAB_COM_METALS_USD,118.3072353830
2024-01-19,LAB_COM_METALS_USD,119.2628702720
2024-01-22,LAB_COM_METALS_USD,120.0204973326
2024-01-23,LAB_COM_METALS_USD,120.0427139507
2024-01-24,LAB_COM_METALS_USD,119.8452195343
2024-01-25,LAB_COM_METALS_USD,119.3668574612
2024-01-26,LAB_COM_METALS_USD,121.0019668403
2024-01-29,LAB_COM_METALS_USD,120.0882654324
2024-01-30,LAB_COM_METALS_USD,116.9375048937
2024-01-31,LAB_COM_METALS_USD,117.2344190303
2024-02-01,LAB_COM_METALS_USD,119.1451918846
2024-02-02,LAB_COM_METALS_USD,119.6538567353
2024-02-05,LAB_COM_METALS_USD,118.1058589078
2024-02-06,LAB_COM_METALS_USD,118.4343256812
2024-02-07,LAB_COM_METALS_USD,118.8566320471
2024-02-08,LAB_COM_METALS_USD,120.7064671754
2024-02-09,LAB_COM_METALS_USD,121.0949148115
2024-02-12,LAB_COM_METALS_USD,121.3010335926
2024-02-13,LAB_COM_METALS_USD,121.2284922389
2024-02-14,LAB_COM_METALS_USD,120.2843323938
2024-02-15,LAB_COM_METALS_USD,120.1257877178
2024-02-16,LAB_COM_METALS_USD,121.2373229539
2024-02-19,LAB_COM_METALS_USD,121.6120677278
2024-02-20,LAB_COM_METALS_USD,120.9496716876
2024-02-21,LAB_COM_METALS_USD,120.9287554585
2024-02-22,LAB_COM_METALS_USD,122.8341326327
2024-02-23,LAB_COM_METALS_USD,124.2422423572
2024-02-26,LAB_COM_METALS_USD,122.7636453040
2024-02-27,LAB_COM_METALS_USD,122.5028907425
2024-02-28,LAB_COM_METALS_USD,124.3440725788
